SucursalRatingId,SucursalId,UserId,Score,CreatedAt,UpdatedAt
6311,627,61,5,2025-10-25,2025-10-25
6312,627,63,5,2025-07-18,2025-07-18
6313,627,64,4,2026-06-01,2026-06-01
6314,627,65,4,2025-09-23,2025-09-23
6315,627,69,5,2026-01-04,2026-01-04
6316,627,70,5,2025-04-13,2025-04-13
6317,627,75,4,2025-05-27,2025-05-27
6318,627,85,5,2025-07-03,2025-07-03
6319,627,103,3,2026-04-15,2026-04-15
6320,627,106,5,2026-04-23,2026-04-23
6321,627,123,5,2025-10-18,2025-10-18
6322,627,133,5,2026-02-14,2026-02-14
6323,627,142,4,2025-11-07,2025-11-07
6324,627,143,4,2025-05-12,2025-07-28
6325,628,9,4,2025-08-15,2025-08-15
6326,628,14,3,2025-04-17,2025-07-04
6327,628,18,4,2026-02-16,2026-02-16
6328,628,19,4,2025-06-15,2025-06-15
6329,628,21,4,2025-01-17,2025-01-17
6330,628,22,5,2025-05-14,2025-07-21
6331,628,26,3,2026-02-14,2026-02-14
6332,628,28,3,2025-01-31,2025-04-23
6333,628,29,1,2025-07-24,2025-07-24
6334,628,42,4,2025-12-21,2025-12-21
6335,628,43,4,2025-02-13,2025-02-13
6336,628,46,4,2025-02-20,2025-02-20
6337,628,49,5,2025-09-24,2025-09-24
6338,628,51,1,2025-04-08,2025-04-08
6339,628,53,4,2025-08-14,2025-08-14
6340,628,56,4,2025-07-04,2025-07-04
6341,628,58,3,2025-02-19,2025-05-11
6342,628,70,3,2026-01-11,2026-01-11
6343,628,71,4,2026-03-17,2026-03-17
6344,628,72,4,2025-08-22,2025-08-22
6345,628,73,4,2025-06-21,2025-07-07
6346,628,77,4,2026-01-11,2026-01-11
6347,628,78,3,2026-06-07,2026-06-07
6348,628,89,3,2026-06-08,2026-06-08
6349,628,116,4,2026-02-05,2026-02-05
6350,628,117,4,2026-03-15,2026-03-15
6351,628,121,4,2025-11-12,2025-11-12
6352,628,126,2,2025-09-24,2025-09-24
6353,628,131,4,2025-01-24,2025-01-24
6354,628,132,3,2025-10-23,2025-10-23
6355,628,136,5,2025-08-22,2025-08-22
6356,628,137,4,2025-04-23,2025-04-23
6357,628,140,4,2025-08-23,2025-12-21
6358,628,143,4,2025-09-09,2025-09-09
6359,628,144,3,2026-02-06,2026-02-06
6360,628,148,5,2025-09-15,2025-09-15
6361,628,150,5,2025-05-03,2025-05-03
6362,629,75,3,2026-03-14,2026-03-14
6363,629,77,3,2026-01-02,2026-01-02
6364,629,93,4,2026-05-06,2026-05-06
6365,629,121,4,2026-02-02,2026-02-02
6366,629,143,5,2025-11-19,2025-11-19
6367,630,19,4,2026-02-08,2026-02-08
6368,630,34,3,2026-01-04,2026-01-04
6369,630,59,4,2026-03-29,2026-03-29
6370,630,79,4,2025-11-04,2025-11-04
6371,630,84,2,2025-10-20,2025-10-20
6372,630,99,4,2026-02-28,2026-02-28
6373,630,117,4,2026-05-07,2026-05-07
6374,630,119,4,2025-12-28,2025-12-28
6375,631,25,5,2026-05-31,2026-05-31
6376,631,32,4,2026-02-24,2026-02-24
6377,632,9,3,2026-06-12,2026-06-12
6378,632,10,2,2026-06-26,2026-06-26
6379,632,35,4,2026-07-01,2026-07-01
6380,632,38,3,2026-06-26,2026-06-26
6381,632,50,4,2026-06-23,2026-07-11
6382,632,55,4,2026-06-28,2026-06-28
6383,632,57,3,2026-07-07,2026-07-07
6384,632,59,4,2026-06-13,2026-07-11
6385,632,65,3,2026-06-25,2026-07-11
6386,632,66,3,2026-06-02,2026-06-02
6387,632,71,4,2026-06-27,2026-06-27
6388,632,80,4,2026-05-20,2026-05-20
6389,632,83,3,2026-05-23,2026-05-23
6390,632,96,3,2026-06-09,2026-06-09
6391,632,97,2,2026-06-15,2026-06-15
6392,632,100,3,2026-06-16,2026-06-16
6393,632,102,3,2026-06-11,2026-06-11
6394,632,114,3,2026-05-31,2026-05-31
6395,632,118,1,2026-06-23,2026-06-23
6396,632,121,2,2026-05-21,2026-05-21
6397,632,124,3,2026-07-01,2026-07-01
6398,632,127,3,2026-05-26,2026-05-26
6399,632,133,3,2026-05-22,2026-05-22
6400,632,145,3,2026-07-09,2026-07-09
6401,633,1,5,2026-01-09,2026-01-13
6402,633,4,4,2025-08-11,2025-08-11
6403,633,8,5,2025-03-16,2025-03-16
6404,633,14,1,2025-02-10,2025-02-10
6405,633,18,5,2025-10-11,2025-10-11
6406,633,20,4,2025-08-25,2025-08-25
6407,633,27,4,2025-06-16,2025-06-16
6408,633,29,5,2025-10-13,2025-10-13
6409,633,30,5,2025-12-05,2025-12-05
6410,633,35,4,2026-01-28,2026-01-28
6411,633,43,5,2025-05-13,2025-05-13
6412,633,44,4,2025-02-05,2025-02-05
6413,633,46,4,2025-04-12,2025-04-12
6414,633,48,1,2025-10-21,2025-10-21
6415,633,53,5,2026-05-05,2026-05-05
6416,633,54,4,2025-08-03,2025-08-03
6417,633,56,4,2025-09-15,2025-09-15
6418,633,57,5,2025-04-14,2025-04-14
6419,633,63,4,2025-10-26,2025-10-26
6420,633,65,5,2026-04-05,2026-07-11
6421,633,68,5,2026-05-26,2026-05-26
6422,633,71,4,2026-05-05,2026-05-05
6423,633,74,5,2025-05-08,2025-05-08
6424,633,81,5,2026-06-24,2026-06-24
6425,633,83,4,2026-05-24,2026-05-24
6426,633,85,5,2025-07-15,2025-07-15
6427,633,90,5,2026-05-12,2026-05-12
6428,633,93,5,2025-04-19,2025-04-19
6429,633,94,5,2026-06-24,2026-06-24
6430,633,95,1,2025-07-04,2025-07-04
6431,633,97,4,2025-01-21,2025-02-28
6432,633,99,4,2025-05-13,2025-05-13
6433,633,102,5,2026-04-15,2026-04-15
6434,633,107,5,2025-02-21,2025-05-25
6435,633,117,5,2026-03-16,2026-03-16
6436,633,120,5,2025-01-18,2025-03-16
6437,633,124,4,2025-06-07,2025-06-07
6438,633,125,5,2026-06-24,2026-06-24
6439,633,128,5,2025-07-06,2025-07-06
6440,633,131,5,2025-06-15,2025-06-15
6441,633,133,5,2025-03-06,2025-03-06
6442,633,143,4,2026-06-27,2026-06-27
6443,633,144,5,2025-09-28,2025-09-28
6444,633,146,4,2025-09-26,2025-09-26
6445,633,149,4,2025-10-07,2025-10-07
6446,634,14,5,2025-04-12,2025-07-22
6447,634,23,4,2026-02-22,2026-02-22
6448,634,31,5,2026-05-21,2026-05-21
6449,634,37,4,2026-01-14,2026-01-14
6450,634,64,5,2025-05-27,2025-05-27
6451,634,68,5,2026-06-30,2026-06-30
6452,634,119,4,2026-07-06,2026-07-06
6453,634,148,4,2025-04-22,2025-04-22
6454,635,9,4,2026-05-07,2026-05-07
6455,635,14,5,2025-10-25,2025-10-25
6456,635,16,5,2026-06-13,2026-06-13
6457,635,17,4,2025-12-14,2025-12-14
6458,635,21,4,2025-10-17,2025-10-17
6459,635,46,4,2025-10-21,2025-10-21
6460,635,49,5,2025-11-06,2026-01-01
6461,635,52,4,2025-12-16,2025-12-16
6462,635,53,4,2025-11-18,2025-11-18
6463,635,60,4,2025-10-19,2025-10-19
6464,635,62,5,2026-06-17,2026-06-17
6465,635,65,4,2026-04-27,2026-06-04
6466,635,75,3,2025-10-22,2025-10-22
6467,635,83,3,2026-05-25,2026-07-11
6468,635,85,4,2025-11-13,2025-11-13
6469,635,97,5,2026-01-26,2026-01-26
6470,635,100,4,2026-04-08,2026-04-08
6471,635,104,1,2026-04-24,2026-04-24
6472,635,106,3,2026-06-27,2026-06-27
6473,635,108,5,2025-11-08,2025-11-08
6474,635,110,1,2026-04-03,2026-04-03
6475,635,113,4,2026-02-24,2026-02-24
6476,635,117,4,2026-05-28,2026-05-28
6477,635,123,5,2026-01-28,2026-01-28
6478,635,127,3,2026-05-12,2026-05-12
6479,635,134,5,2026-05-21,2026-05-21
6480,635,135,5,2026-05-06,2026-07-11
6481,635,143,1,2025-10-28,2026-02-06
6482,635,145,5,2026-03-27,2026-03-27
6483,635,146,4,2025-11-30,2025-11-30
6484,636,7,3,2026-05-21,2026-07-11
6485,636,35,2,2026-06-02,2026-06-02
6486,636,76,3,2026-03-30,2026-03-30
6487,636,86,3,2026-06-04,2026-06-04
6488,636,104,2,2026-06-13,2026-06-13
6489,636,114,3,2026-07-10,2026-07-10
6490,636,122,3,2026-05-22,2026-05-22
6491,636,137,3,2026-02-22,2026-02-22
6492,637,67,4,2026-01-19,2026-01-19
6493,637,96,4,2026-06-04,2026-07-11
6494,638,2,2,2025-06-03,2025-06-03
6495,638,27,2,2025-07-09,2025-07-09
6496,638,30,2,2025-11-02,2025-11-02
6497,638,41,4,2025-12-09,2025-12-09
6498,638,56,2,2025-10-30,2025-10-30
6499,638,62,2,2025-11-18,2025-11-18
6500,638,85,2,2025-10-05,2025-10-05
6501,638,100,2,2026-02-06,2026-02-06
6502,638,102,3,2025-09-13,2025-09-13
6503,638,123,1,2026-04-10,2026-04-10
6504,638,126,2,2026-05-06,2026-05-15
6505,638,137,1,2026-06-22,2026-07-11
6506,638,141,3,2026-07-02,2026-07-02
6507,638,149,4,2025-06-09,2025-06-09
6508,640,10,4,2026-06-18,2026-06-18
6509,640,13,5,2025-12-03,2025-12-03
6510,640,16,4,2025-04-20,2025-04-20
6511,640,19,4,2025-03-26,2025-03-26
6512,640,21,4,2025-03-28,2025-03-28
6513,640,25,5,2025-11-11,2025-11-11
6514,640,45,4,2025-09-28,2025-09-28
6515,640,47,4,2026-07-10,2026-07-11
6516,640,59,5,2025-05-20,2025-05-20
6517,640,69,5,2025-07-04,2025-07-04
6518,640,80,4,2025-08-26,2025-09-02
6519,640,84,4,2025-11-20,2026-02-13
6520,640,85,5,2025-12-08,2025-12-08
6521,640,95,4,2026-01-30,2026-01-30
6522,640,118,5,2026-05-06,2026-05-06
6523,640,125,4,2025-05-11,2025-05-11
6524,640,131,4,2026-04-05,2026-04-05
6525,640,137,5,2026-01-07,2026-01-07
6526,640,143,4,2025-12-03,2025-12-03
6527,643,4,2,2026-05-15,2026-05-15
6528,643,8,2,2026-05-21,2026-05-21
6529,643,12,3,2025-09-17,2025-09-17
6530,643,19,4,2025-09-04,2025-09-04
6531,643,20,3,2025-02-20,2025-02-20
6532,643,21,2,2025-08-03,2025-08-03
6533,643,27,3,2025-05-26,2025-05-26
6534,643,32,1,2026-04-23,2026-04-23
6535,643,37,3,2026-06-06,2026-06-06
6536,643,40,4,2025-04-04,2025-04-04
6537,643,43,2,2025-06-05,2025-06-05
6538,643,48,4,2025-08-05,2025-08-05
6539,643,49,4,2025-05-03,2025-05-03
6540,643,58,1,2025-06-11,2025-06-11
6541,643,69,2,2026-06-01,2026-06-01
6542,643,71,2,2026-04-13,2026-04-13
6543,643,75,4,2026-03-11,2026-03-11
6544,643,77,2,2025-07-19,2025-07-19
6545,643,79,3,2026-06-04,2026-06-04
6546,643,80,3,2025-12-09,2025-12-09
6547,643,85,2,2025-02-26,2025-02-26
6548,643,86,4,2026-02-20,2026-02-20
6549,643,91,2,2026-04-27,2026-04-27
6550,643,92,3,2025-10-08,2025-10-08
6551,643,93,3,2025-05-02,2025-08-05
6552,643,96,1,2025-08-01,2025-08-01
6553,643,97,1,2025-08-11,2025-08-11
6554,643,99,2,2025-10-29,2025-10-29
6555,643,100,2,2026-02-25,2026-02-25
6556,643,104,3,2025-04-25,2025-04-25
6557,643,107,4,2025-07-17,2025-07-17
6558,643,111,3,2026-02-19,2026-02-19
6559,643,113,3,2026-06-01,2026-06-01
6560,643,115,4,2025-09-08,2025-09-08
6561,643,118,3,2025-08-15,2025-08-15
6562,643,120,4,2026-03-23,2026-03-23
6563,643,126,3,2025-06-24,2025-10-13
6564,643,131,2,2025-04-12,2025-04-12
6565,643,132,3,2025-01-18,2025-01-18
6566,643,133,2,2025-10-20,2025-12-31
6567,643,134,3,2026-06-26,2026-06-26
6568,643,137,3,2025-11-30,2025-11-30
6569,643,142,3,2025-05-18,2025-05-18
6570,643,150,4,2025-02-20,2025-02-20
6571,644,13,4,2026-06-19,2026-06-19
6572,644,23,1,2026-05-08,2026-05-08
6573,644,30,4,2025-10-03,2025-10-03
6574,644,31,4,2025-03-08,2025-03-08
6575,644,44,5,2026-02-15,2026-02-15
6576,644,47,5,2026-04-17,2026-04-17
6577,644,52,5,2025-06-27,2025-06-27
6578,644,55,1,2026-07-08,2026-07-08
6579,644,57,5,2025-02-22,2025-03-27
6580,644,92,4,2025-03-20,2025-03-20
6581,644,122,4,2025-11-02,2025-11-02
6582,644,126,4,2025-04-26,2025-04-26
6583,644,133,1,2025-02-09,2025-02-09
6584,645,4,4,2026-06-25,2026-06-25
6585,645,10,3,2026-06-06,2026-06-06
6586,645,13,3,2026-06-23,2026-06-23
6587,645,21,3,2026-06-09,2026-06-09
6588,645,25,5,2026-07-09,2026-07-09
6589,645,27,2,2026-07-02,2026-07-02
6590,645,37,3,2026-06-04,2026-06-04
6591,645,40,4,2026-07-07,2026-07-07
6592,645,46,4,2026-07-05,2026-07-11
6593,645,50,4,2026-06-04,2026-06-04
6594,645,60,3,2026-06-12,2026-06-12
6595,645,64,3,2026-06-26,2026-07-11
6596,645,66,1,2026-06-04,2026-06-28
6597,645,71,3,2026-06-16,2026-07-11
6598,645,72,5,2026-06-08,2026-07-11
6599,645,78,5,2026-07-07,2026-07-07
6600,645,81,1,2026-06-22,2026-06-22
6601,645,83,1,2026-06-06,2026-06-06
6602,645,88,5,2026-06-18,2026-06-18
6603,645,89,5,2026-06-27,2026-06-27
6604,645,93,3,2026-06-21,2026-07-11
6605,645,100,1,2026-07-10,2026-07-10
6606,645,101,3,2026-07-07,2026-07-07
6607,645,102,3,2026-06-19,2026-06-19
6608,645,105,3,2026-06-13,2026-06-13
6609,645,110,4,2026-07-06,2026-07-06
6610,645,111,3,2026-06-04,2026-07-11
6611,645,113,4,2026-07-03,2026-07-03
6612,645,120,3,2026-06-23,2026-06-23
6613,645,122,4,2026-06-07,2026-06-07
6614,645,129,3,2026-07-09,2026-07-09
6615,645,130,3,2026-07-05,2026-07-05
6616,645,138,4,2026-07-03,2026-07-03
6617,645,140,4,2026-07-03,2026-07-03
6618,645,141,3,2026-06-13,2026-06-13
6619,646,1,3,2026-05-14,2026-05-14
6620,646,3,4,2025-09-01,2025-09-01
6621,646,4,3,2026-05-05,2026-05-05
6622,646,15,1,2025-06-26,2025-06-26
6623,646,19,4,2026-04-22,2026-04-22
6624,646,22,3,2025-12-04,2025-12-04
6625,646,30,4,2026-04-13,2026-04-13
6626,646,38,2,2025-11-12,2025-11-12
6627,646,44,3,2025-07-08,2025-07-08
6628,646,52,3,2025-02-28,2025-02-28
6629,646,60,2,2025-07-01,2025-07-01
6630,646,61,2,2026-05-17,2026-05-17
6631,646,67,3,2026-05-14,2026-05-14
6632,646,70,2,2025-11-13,2025-11-13
6633,646,76,3,2025-09-14,2025-09-14
6634,646,80,3,2026-07-03,2026-07-03
6635,646,82,4,2025-01-21,2025-05-06
6636,646,89,1,2026-01-28,2026-01-28
6637,646,95,2,2025-07-18,2025-07-18
6638,646,115,2,2025-04-29,2025-04-29
6639,646,116,2,2025-12-19,2025-12-19
6640,646,118,2,2025-04-10,2025-04-10
6641,646,121,3,2025-03-14,2025-03-14
6642,646,128,3,2026-06-09,2026-07-11
6643,646,143,3,2025-11-14,2025-11-14
6644,646,147,3,2025-09-13,2025-09-13
6645,646,150,3,2025-07-14,2025-07-14
6646,647,126,4,2026-04-22,2026-04-22
6647,648,1,3,2025-09-21,2025-09-21
6648,648,2,2,2025-08-30,2025-08-30
6649,648,3,3,2026-04-15,2026-04-15
6650,648,5,3,2025-10-20,2025-10-20
6651,648,8,2,2026-03-29,2026-03-29
6652,648,10,4,2025-09-22,2025-09-22
6653,648,13,3,2025-07-11,2025-08-26
6654,648,21,3,2026-04-10,2026-04-11
6655,648,22,2,2026-03-14,2026-03-14
6656,648,27,1,2025-07-14,2025-07-14
6657,648,29,3,2025-07-08,2025-07-08
6658,648,32,3,2026-02-01,2026-02-01
6659,648,33,4,2026-05-19,2026-05-19
6660,648,37,3,2025-09-18,2025-09-18
6661,648,42,3,2025-07-27,2025-07-27
6662,648,43,2,2025-10-20,2025-10-20
6663,648,45,2,2025-11-12,2025-12-02
6664,648,46,3,2025-11-23,2026-03-07
6665,648,47,3,2025-07-17,2025-07-17
6666,648,52,2,2026-05-12,2026-05-12
6667,648,54,2,2026-07-01,2026-07-11
6668,648,56,2,2026-06-30,2026-06-30
6669,648,60,2,2025-09-18,2025-09-18
6670,648,69,4,2026-05-07,2026-05-07
6671,648,72,4,2025-09-28,2025-09-28
6672,648,78,1,2026-02-12,2026-02-12
6673,648,87,3,2025-07-27,2025-07-27
6674,648,88,2,2025-12-11,2025-12-11
6675,648,90,2,2026-05-03,2026-05-03
6676,648,93,2,2025-07-15,2025-07-15
6677,648,94,1,2025-07-23,2025-07-23
6678,648,98,3,2025-12-16,2025-12-16
6679,648,100,2,2026-06-14,2026-06-14
6680,648,109,3,2026-05-31,2026-05-31
6681,648,114,2,2026-05-27,2026-05-27
6682,648,121,3,2025-09-15,2025-09-15
6683,648,125,2,2025-07-31,2025-07-31
6684,648,126,4,2026-01-29,2026-01-29
6685,648,128,3,2026-02-16,2026-02-16
6686,648,129,3,2025-11-11,2025-11-11
6687,649,2,3,2026-06-04,2026-06-04
6688,649,6,4,2026-03-02,2026-03-02
6689,649,12,5,2026-06-03,2026-06-03
6690,649,14,4,2026-06-25,2026-06-25
6691,649,18,4,2026-02-17,2026-02-17
6692,649,20,3,2026-06-23,2026-06-23
6693,649,24,4,2026-03-31,2026-03-31
6694,649,30,4,2026-06-06,2026-06-06
6695,649,31,3,2026-06-03,2026-06-03
6696,649,32,4,2026-06-23,2026-06-23
6697,649,60,5,2026-02-27,2026-02-27
6698,649,62,4,2026-02-22,2026-02-22
6699,649,63,4,2026-06-10,2026-06-10
6700,649,69,3,2026-04-04,2026-06-11
6701,649,70,4,2026-03-09,2026-06-26
6702,649,74,3,2026-03-15,2026-03-15
6703,649,79,4,2026-06-24,2026-06-24
6704,649,87,5,2026-04-18,2026-04-18
6705,649,94,3,2026-05-08,2026-05-08
6706,649,95,3,2026-06-13,2026-06-13
6707,649,98,3,2026-03-06,2026-03-06
6708,649,103,3,2026-03-19,2026-03-19
6709,649,112,1,2026-04-28,2026-04-28
6710,649,117,4,2026-05-19,2026-05-19
6711,649,125,4,2026-03-15,2026-03-15
6712,649,128,3,2026-02-13,2026-02-13
6713,649,133,5,2026-05-16,2026-07-01
6714,649,135,3,2026-03-28,2026-03-28
6715,649,139,4,2026-06-28,2026-07-11
6716,649,147,4,2026-05-11,2026-05-11
6717,650,9,5,2026-02-28,2026-02-28
6718,650,27,5,2025-04-24,2025-04-24
6719,650,32,3,2025-05-18,2025-05-18
6720,650,42,4,2025-11-07,2025-11-07
6721,650,50,5,2026-01-04,2026-01-04
6722,650,62,4,2025-04-11,2025-04-11
6723,650,63,4,2026-03-05,2026-03-05
6724,650,64,1,2025-02-03,2025-02-03
6725,650,111,5,2025-08-26,2025-08-26
6726,650,116,5,2025-09-19,2025-09-19
6727,650,145,5,2025-10-28,2025-10-28
6728,651,1,2,2026-06-28,2026-07-11
6729,651,7,2,2026-06-24,2026-06-24
6730,651,9,3,2026-05-06,2026-05-06
6731,651,11,3,2026-06-26,2026-06-26
6732,651,14,3,2026-06-10,2026-06-10
6733,651,35,3,2026-07-01,2026-07-01
6734,651,36,3,2026-05-11,2026-05-11
6735,651,42,1,2026-06-30,2026-06-30
6736,651,44,4,2026-04-30,2026-06-19
6737,651,45,3,2026-04-19,2026-07-11
6738,651,52,2,2026-06-10,2026-06-10
6739,651,55,4,2026-07-03,2026-07-03
6740,651,58,3,2026-05-21,2026-05-21
6741,651,59,3,2026-07-03,2026-07-11
6742,651,66,3,2026-06-06,2026-06-06
6743,651,79,4,2026-06-08,2026-06-08
6744,651,90,2,2026-06-24,2026-06-24
6745,651,91,3,2026-05-17,2026-07-11
6746,651,99,3,2026-04-27,2026-04-27
6747,651,108,3,2026-06-02,2026-07-11
6748,651,111,2,2026-05-21,2026-05-21
6749,651,118,3,2026-05-12,2026-05-12
6750,651,129,3,2026-06-01,2026-06-01
6751,651,133,3,2026-06-24,2026-06-24
6752,651,137,2,2026-06-15,2026-06-15
6753,651,148,1,2026-04-19,2026-04-19
6754,652,44,4,2025-09-25,2025-09-25
6755,652,68,5,2025-04-11,2025-05-17
6756,652,91,4,2025-09-07,2025-09-07
6757,652,100,4,2026-06-30,2026-06-30
6758,652,102,4,2025-04-29,2025-06-10
6759,653,5,4,2025-02-20,2025-02-20
6760,653,10,5,2026-03-16,2026-03-22
6761,653,42,4,2025-02-26,2025-02-26
6762,653,62,2,2026-04-27,2026-04-27
6763,653,78,3,2026-03-25,2026-03-25
6764,653,79,4,2025-05-17,2025-05-17
6765,653,100,3,2025-01-23,2025-01-23
6766,653,104,4,2025-04-17,2025-04-17
6767,653,116,3,2025-11-03,2025-11-03
6768,653,137,4,2026-03-22,2026-03-22
6769,654,26,3,2025-12-14,2025-12-14
6770,654,30,2,2026-05-07,2026-05-07
6771,655,17,3,2025-12-12,2026-02-15
6772,655,56,4,2026-04-17,2026-04-17
6773,655,119,4,2025-10-17,2025-12-15
6774,655,141,5,2026-02-04,2026-02-04
6775,657,65,5,2025-06-30,2025-06-30
6776,658,11,4,2026-03-26,2026-03-26
6777,658,14,5,2026-02-08,2026-02-08
6778,658,37,5,2026-07-08,2026-07-08
6779,658,74,5,2026-03-03,2026-03-03
6780,658,75,5,2025-11-22,2025-11-22
6781,658,90,5,2025-11-12,2025-11-12
6782,658,122,3,2026-01-11,2026-01-11
6783,659,20,3,2026-03-19,2026-03-19
6784,659,36,1,2026-06-19,2026-06-19
6785,659,37,3,2026-06-01,2026-06-01
6786,659,52,2,2026-07-02,2026-07-02
6787,659,61,3,2026-03-02,2026-03-02
6788,659,123,2,2026-01-11,2026-01-11
6789,660,33,3,2026-06-18,2026-06-18
6790,660,50,3,2026-04-25,2026-04-25
6791,660,67,2,2026-06-28,2026-06-28
6792,660,97,2,2026-05-12,2026-05-12
6793,660,116,3,2026-05-18,2026-05-18
6794,660,124,3,2026-07-01,2026-07-01
6795,661,7,4,2025-08-11,2025-08-11
6796,662,52,3,2025-03-09,2025-03-09
6797,663,1,5,2026-04-11,2026-04-11
6798,663,7,3,2026-04-01,2026-04-01
6799,663,12,4,2025-08-13,2025-08-13
6800,663,13,4,2026-04-05,2026-04-05
6801,663,17,1,2025-07-27,2025-07-27
6802,663,19,4,2025-12-04,2025-12-04
6803,663,24,5,2025-07-16,2025-07-16
6804,663,29,4,2025-05-23,2025-05-23
6805,663,31,4,2025-06-27,2025-06-27
6806,663,40,5,2025-04-29,2025-04-29
6807,663,41,5,2026-03-10,2026-03-10
6808,663,48,5,2026-05-31,2026-05-31
6809,663,49,4,2025-06-27,2025-10-16
6810,663,52,5,2026-04-25,2026-04-25
6811,663,58,4,2025-08-16,2025-08-16
6812,663,70,5,2026-01-15,2026-01-15
6813,663,78,5,2026-01-30,2026-01-30
6814,663,84,4,2025-03-16,2025-03-16
6815,663,89,4,2025-11-12,2025-11-12
6816,663,90,3,2025-07-01,2025-07-01
6817,663,93,4,2025-04-07,2025-04-07
6818,663,98,5,2026-01-17,2026-01-17
6819,663,105,5,2025-05-17,2025-08-27
6820,663,107,5,2025-12-01,2026-02-26
6821,663,115,5,2026-01-04,2026-02-25
6822,663,122,4,2025-06-29,2025-06-29
6823,663,127,4,2025-11-20,2025-11-20
6824,663,134,5,2025-12-18,2025-12-18
6825,663,136,5,2026-01-16,2026-04-28
6826,663,137,5,2025-08-04,2025-08-04
6827,663,138,5,2025-10-15,2025-10-15
6828,663,141,5,2026-02-25,2026-02-25
6829,663,142,1,2026-06-30,2026-07-11
6830,663,144,4,2025-03-03,2025-03-03
6831,663,147,5,2026-05-28,2026-05-28
6832,664,91,3,2025-10-12,2025-11-02
6833,664,106,3,2026-04-30,2026-04-30
6834,664,116,3,2025-10-09,2025-10-09
6835,665,7,4,2025-06-12,2025-06-12
6836,665,75,3,2025-11-05,2026-01-16
6837,665,114,4,2025-08-15,2025-08-15
6838,665,128,4,2025-04-29,2025-04-29
6839,665,136,3,2026-05-23,2026-05-23
6840,665,139,3,2025-04-15,2025-04-15
6841,666,11,4,2025-08-21,2025-08-21
6842,666,20,4,2025-03-08,2025-03-08
6843,666,24,3,2026-05-16,2026-05-16
6844,666,31,4,2025-06-08,2025-06-08
6845,666,32,1,2026-04-01,2026-04-01
6846,666,37,4,2025-02-26,2025-02-26
6847,666,39,1,2025-06-11,2025-06-11
6848,666,40,4,2026-06-06,2026-06-06
6849,666,44,3,2025-08-18,2025-08-18
6850,666,50,4,2025-12-14,2025-12-14
6851,666,57,1,2025-06-04,2025-06-04
6852,666,58,4,2025-08-25,2025-08-25
6853,666,60,4,2026-07-07,2026-07-07
6854,666,61,5,2025-04-26,2025-05-24
6855,666,77,5,2026-02-21,2026-02-21
6856,666,79,4,2026-03-19,2026-03-19
6857,666,82,1,2025-11-08,2025-11-08
6858,666,120,4,2025-08-03,2025-08-03
6859,666,122,5,2025-03-02,2025-03-21
6860,666,130,5,2026-05-12,2026-05-12
6861,666,134,4,2026-03-17,2026-03-17
6862,666,142,4,2025-09-16,2025-09-16
6863,666,145,5,2025-05-10,2025-05-10
6864,667,55,4,2026-06-18,2026-06-18
6865,669,7,1,2026-05-08,2026-05-08
6866,669,77,3,2026-06-25,2026-06-25
6867,669,133,3,2026-03-11,2026-03-11
6868,670,143,2,2025-11-18,2025-11-18
6869,671,2,5,2026-05-13,2026-05-13
6870,671,8,5,2026-06-09,2026-06-27
6871,671,15,1,2026-05-01,2026-05-01
6872,671,21,4,2026-03-12,2026-03-12
6873,671,23,5,2026-06-15,2026-06-21
6874,671,37,5,2026-03-14,2026-03-14
6875,671,46,4,2026-05-01,2026-05-01
6876,671,68,5,2026-05-04,2026-05-04
6877,671,83,5,2026-05-27,2026-05-27
6878,671,86,5,2026-03-05,2026-03-05
6879,671,88,4,2026-06-17,2026-06-17
6880,671,112,5,2026-02-28,2026-02-28
6881,671,118,5,2026-04-23,2026-05-22
6882,671,123,4,2026-05-31,2026-05-31
6883,671,130,4,2026-07-02,2026-07-02
6884,671,143,5,2026-07-06,2026-07-06
6885,671,148,5,2026-07-06,2026-07-06
6886,672,28,4,2025-06-23,2025-06-23
6887,672,54,5,2025-09-25,2025-09-25
6888,672,59,4,2026-03-09,2026-03-09
6889,672,60,5,2025-03-18,2025-03-18
6890,672,90,3,2025-08-02,2025-08-02
6891,672,95,5,2026-05-31,2026-05-31
6892,672,133,5,2025-05-29,2025-05-29
6893,672,149,3,2025-06-14,2025-07-07
6894,673,32,3,2026-03-29,2026-03-29
6895,673,34,4,2026-07-06,2026-07-06
6896,673,40,3,2025-09-16,2025-09-16
6897,673,68,3,2025-12-17,2025-12-17
6898,673,87,3,2025-10-27,2025-10-27
6899,673,91,1,2026-02-15,2026-02-15
6900,673,98,4,2025-12-13,2025-12-13
6901,673,103,4,2026-04-10,2026-04-10
6902,673,108,3,2026-04-13,2026-04-13
6903,673,112,3,2026-05-14,2026-05-14
6904,673,116,2,2026-06-23,2026-06-23
6905,673,137,4,2025-09-28,2025-09-28
6906,675,20,4,2026-03-13,2026-03-13
6907,675,28,2,2026-05-14,2026-05-14
6908,676,15,3,2026-05-13,2026-05-13
6909,676,21,4,2026-03-15,2026-03-15
6910,676,23,4,2026-06-14,2026-06-14
6911,676,24,3,2026-06-05,2026-06-05
6912,676,28,1,2026-06-25,2026-06-25
6913,676,33,4,2026-04-15,2026-04-15
6914,676,34,5,2026-06-23,2026-06-23
6915,676,37,4,2026-03-14,2026-03-14
6916,676,40,4,2026-03-09,2026-03-09
6917,676,41,5,2026-05-27,2026-05-27
